NO.,Grammar,Category,Korean,English,Source
982,Noun,Time,처음에,Beginning,2.4
983,Verb,Bank,통장을 만들다 办存折,통장을 만들어요.,2.5
984,Verb,Bank,체크카드를 신청하다 办借记卡,cheque 申請 apply,2.5
985,Verb,Bank,서명하다／ 사인하다 签名，签字,署名 sign,2.5
986,Verb,Bank,돈을 바꾸다 ／ 환전하다 换钱,change,2.5
987,Verb,Bank,돈을 보내다／ 송금하다 汇款,寄  送金 remittance,2.5
988,Verb,Bank,돈을 넣다／입금하다 存钱,放入 入金 deposit,2.5
989,Verb,Bank,돈을 찾다 ／ 출금하다 取钱,揾 出金 withdraw,2.5
990,Verb,V - Wish,"A-(으)ㄴ데요, V-는데요, N인데요","A-(으)L데요, V-는네요. N인데요 
希望對方會回答自己 純口語  =~既
跟原型   이다是(adj)
A 어서 오세요. 뭘 도와드릴까요? 欢迎光临，有什么可以帮您的吗？
B 환전을 하고 싶은데요. 我想换钱。
싶다=adj

는대另外是連接詞，遲D教

월 도와드릴까요? 
옷을 바꾸고 싶은데요
아. 네. 영수증이 있으세요?
아니요. 없는데요",2.5
991,Noun,Bank,영수증, receipt,2.5
992,Noun,Bank,외국인 등록증, 外国人身份证 Foreigner Boarding ID,2.5
993,Noun,Bank,학생증 ,学生证 Student Card,2.5
994,Noun,Bank,빌리다 ,借 Borrow,2.5
995,Verb,Bank,학생증을 만들다,"사진

뭘도 와드릴까요?
학생증을 만드들는데요.
사진이 있으세요?
아니요, 없는데요",2.5
996,Verb,Bank,책을 빌리다,"학생증

월도와드릴까요?
책을 빌리는데요.
학생증이 있으세요?
아니요. 없는데요.",2.5
997,Verb,V - Wish,"A-(으)ㄴ데요, V-는데요, N인데요","＊A-(으)ㄴ데요, V-는데요, N인데요＇ 用于传达某个事实，期待听者的回应。 接续法
                                    形容词                           动词                                   名词
词干无收音              크다→큰내요        가다 →가는데요      친구다 → 친구인데요
词干有收音                 작다 → 작은데요       먹다→ 먹는데요       학생이다 → 학생민데요",2.5
998,Verb,V - Wish,"A-(으)ㄴ데요, V-는데요, N인데요","A： 옷이 좀 큰데요. 衣服有点大。
B： 그럼 작은 거로 드릴까요？ 那给您拿一件小点的吗？

A： 김 선생님을 만나고 싶은데요. 我想见一下金先生。
B： 잠깐만 기다리세요. 请稍等。

A： 음식이 맵지 않아요？ 菜不辣吗？
B： 저는 안 매운데요. 我觉得不辣。

A： 지우 씨 전화번호 알아요？ 您知道智雨的电话号码吗？
B： 모르는데요. 不知道。

A： 매운 음식을 잘 먹어요？ 您能吃辣的食物吗？
B： 아니요， 잘못 먹는데요. 不太能。

A： 집이 멀어요？ 您家离得远吗？
B： 아니요. 학교 근처에 사는데요. 不远，我就在学校附近住。",2.5
999,Verb,V - Wish,"A-(으)ㄴ데요, V-는데요, N인데요","以“있다， 없다”结尾的形容词词干后接“-는데요”。

A： 여권 있으세요？ 您有护照吗？
B： 네， 있는데요. 嗯，有。

A： 영화가 재미있어요？ 电影有意思吗？
B： 아니요. 재미없는데요.没意思。",2.5
1000,Verb,V - Wish,"A-(으)ㄴ데요, V-는데요, N인데요","形容词和动词的过去时后面都接“-는데요”。

A： 어제 바빴어요？ 昨天忙吗？
B： 아니요. 별로 안 바빴는데요. 不，不怎么忙。

A： 우리 저 영화 볼까요？ 我们看那部电影好吗？
B： 저는 봤는데요. 我已经看过了。",2.5
1001,Verb,V - Order,V-아/어/여 주세요,"A 얼마를 바꾸실 거예요? 您要换多少钱？
B 삼백 달러를 한국 돈으로 바꿔 주세요. 请帮我换300美元的韩币。

으로 换成（向）

바꾸     +         시다    +      ㄹ+ 거예요
              動作敬語             將來式",2.5
1002,Noun,Bank,달러,Dollar 美金,2.5
1003,Verb,Grammer,돕다,"＂돕다＂ 与以 ＂-아／어／여＂开始的语尾相接时，收音“日”变成“오”，缩略为""도와"".
例 도와요
도왔어요
도와 주세요",2.5
1004,Verb,Home,창문을 열다 Open,창문을 열어 주세요.,2.5
1005,Verb,Restaurant,커피를 사다,커피를샤 주세요,2.5
1006,Verb,School,숙제를 돕다,숙제를 도와 주세요,2.5
1007,Verb,Hobby,그림을 그리다,그림을 그려 주세요,2.5
1008,Verb,Hobby,노래하다,노래 해주세요,2.5
1009,Verb,Home,에어컨을 켜다 Switch on,에어컨을 켜주세요.,2.5
1010,Verb,Hobby,춤을 추다,춤을 춰주세요 Dance,2.5
1011,Verb,Hobby,사진을 찍다,사진을 찍어 주세요,2.5
1012,Verb,Home,문을 닫다 Close,문을 닫아 주세요,2.5
1013,Verb,V - Order,V-아/어/여 주세요,"＊V-아／어／여 주세요”用于向对方请求帮助或者恭敬地进行邀请时，可译成“请对方（帮自己／为自己）做某事”。

词干末音节含阳性元音“ト，时”＋-아 주세요
닫다 → 닫아 주세요

词干末音节以“하다”结尾时＋ -여 주세요 →해 주세요
전화하다 → 전화해 주세요

其他情况时＋-어 주세요
읽다 → 읽어 주세요",2.5
1014,Verb,V - Order,V-아/어/여 주세요,"너무 추워요. 창문을 좀 닫아 주세요. 太冷了，请关一下窗户。
제 생일 파티에 와 주세요. 请参加我的生日宴会。
지금은 좀 바쁜데요， 내일 다시 전화해 주세요.现在有点忙，请明天再给我打电话。
죄송하지만 사진 좀 찍어 주세요. 打扰一下，请帮我拍一下照片。
중국어를 좀 가르쳐 주세요. 请教教我中文。
이 돈을 달러로 바꿔 주세요. 请把这笔钱换成美元。
선생님， 단어를 칠판에 써 주세요. 老师，请把单词写在黑板上。
제 이야기를 좀 들어 주세요. 请听我说。",2.5
1015,Noun,Hobby,가위,剪刀 Sciors,2.5
1016,Noun,Hobby,바위,石头 Stone,2.5
1017,Noun,Hobby,보,布 Cloth,2.5
1018,Verb,Home,켜다,Switch on,2.5
1019,Verb,Home,다 ,Close,2.5
1020,Verb,Home,열다,Open,2.5
1021,Verb,V - Order,V-아/어/여 주세요,"직원职员: 어서 오세요. 뭘 도와드릴까요? 欢迎光临，有什么可以帮您的吗？
케빈: 통장을 만들고 싶은데요. 我想办张存折。
직원: 여권 있으세요? 请问您有护照吗？
케빈: 네, 여기 있어요. 有，给您。
申請書
직원: 그럼 이 신청서를 써 주세요. 그리고 여기에 서명을 해 주세요. 那请您填一下申请表，然后在这边签名。
케빈: 네, 알겠습니다. 好，我知道了。",2.5
1022,Noun,Bank,신청서,申请表,2.5
1023,Noun,Bank,알겠습니다 ,我知道了 ,2.5
1024,Noun,Bank,신분증 ,身份证 ID,2.5
1025,Noun,Bank,인터넷 뱅킹 ,网上银行 Internet banking,2.5
1026,Noun,Bank,성함을 쓰다,"Sign name
Name in polite 성함",2.5
1027,Noun,Bank,편지 ,信 Letter,2.5
1028,Noun,Bank,엽서 ,明信片 Postcard,2.5
1029,Noun,Bank,우표 ,邮票  Stamp,2.5
1030,Noun,Bank,봉투 ,信封 Envelop  袋型   편지봉투＝信封,2.5
1031,Noun,Bank,소포 ,包裹 Parcel,2.5
1032,Noun,Bank,상자 ,箱子 Box,2.5
1033,Noun,Bank,넣다 ,"A: 이거는 뭐예요?
B: 편지예요.

A:이 사람은 지금 뭐 해요?
B: 편지를 봉투에 넣어요.",2.5
1034,Noun,Bank,넣다 ,放入，投入 Put In Enter,2.5
1035,Noun,Bank,놓다,放下 Put down,2.5
1036,Noun,Bank,보내다 ,邮寄：送  Send,2.5
1037,Noun,Bank,부치다 ,邮寄 Post,2.5
1038,Noun,Bank,붙이다 粘贴,put chi 치 Stick,2.5
1039,Noun,Bank,포장하다 打包，包装,porjang   packing,2.5
1040,Verb,V - Come for,V-(으)러 가다/오다,"V-                                                      (으)러                가다/오다
(原型)移動の目的                 助語                    只可是移動之動詞

一定用에  不用에서
러只有呢1個用",2.5
1041,Verb,V - Come for,V-(으)러 가다/오다,"A 어떻게 오셨어요? 请问有什么可以帮您的吗？
B 소포를 부치러 왔어요. 我来寄包裹。

어디에 가세요?
은행에 돈을 찾으러 가요.

시장에 야채를 사러가요

극장에 영화를 보러 가요.",2.5
1042,Verb,V - Come for,어떻게 오셨어요?,"어떻게 오셨어요?
在医院、银行、邮局等询问访问目的时使用，可译成“请问有什么可以帮您的吗？”“请问，您需要办理什么业务？”等。

도서관에 공부하로 가요

例A：어떻게 오셨어요？请问有什么可以帮您的吗？
B： 돈을 바꾸러 왔어요. 我来换钱。",2.5
1043,Verb,Hobby,놀다,Play,2.5
1044,Grammer,Irregular Word,ㄹ之用法,"놀 Play

1. 놀을거예요→ 놀거예요
2. SNP
3. 공원에 놀러 가요   

另外 듣+ㅇ→들",2.5
1045,Verb,V - Come for,V-(으)러 가다/오다,"V-(으)러 가다/오다
V-（으）러 가다／오다”表示去某地的目的，可译成“来／去某地做某事”。

词干末音节无收音或收音为“ㄹ”时＋-러 가다／오다
보다→보러 가다/오다

词干未音节有收音（除收音“ㄹ”外）时＋-으러 가다／오다
먹다→먹으러 가다/오다

시장에 옷을 사러 가요. 去市场买衣服。
어제 공원에 운동하러 갔어요. 昨天去公园运动了。

A： 한국에 왜 왔어요？为什么来韩国？
B： 한국어를 배우러 왔어요.来学韩国语。

책을 읽으러 도서관에 갈 거예요. 打算去图书馆看书。 地方可掉轉

시간 있으면 우리 집에 놀러 오세요. 如果有时间的话，来我家玩吧。",2.5
1046,Adverb,Method,N (으)로,"N (으)로
1. 方向（向）
2. 用（材料）
3.  _____換乘／選擇↓
   (要の野 &只可跟名詞) ",2.5
1047,Adverb,Method,N (으)로,"用飞机寄
A 비행기로 보내면 얼마예요? 请问空运的话需要多少钱？
B 삼만 원이에요. 3万韩元。

거기에 어떻게 가요?
버스로 가요.
Or 버스를 타로가요 我去搭巴士",2.5
1048,Noun,Travel,버스,Bus,2.5
1049,Noun,Travel,지하철,MTR,2.5
1050,Noun,Travel,택시,Taxi,2.5
1051,Noun,Travel,기차,Train,2.5
1052,Noun,Travel,비행기,Plane,2.5
1053,Noun,Travel,배,Ferry,2.5
1054,Noun,Bank,휴대폰,Mobile Phone,2.5
1055,Noun,Bank,노트북,Notebook,2.5
1056,Noun,Bank,텔레비전,TV,2.5
1057,Noun,Bank,전화,Telephone,2.5
1058,Noun,Bank,문자,SMS,2.5
1059,Noun,Bank,이메일,Email,2.5
1060,Adverb,Method,N (으)로,"“（으）로”表示工具、手段或者方法，可译成“（使）用”“通过”“采用”等。

名词末音节无收音或收音为“ㄹ”时＋로
버스 → 버스로

名词末音节有收音（除收音“ㄹ”外）时＋으로
젓가락 → 젓가락으로

친구하고 한국어로 이야기해요.和朋友用韩国语对话。
휴대폰으로 사진을 찍었어요. 用手机拍了照片。
인터넷으로 호텔을 예약했어요. 在网上预订了酒店。
우리 나라에서는 젓가락으로 밥을 먹어요.在我们国家用筷子吃饭。
편지를 연필로 썼어요. 用铅笔写了信。
지하철로 학교에 가요. 坐地铁上学。",2.5
1061,Noun,Bank,연락하다 ,联系 contact,2.5
1062,Verb,V - Come for,V-(으)러 가다/오다,"직원: 어떻게 오셨어요? 请问，有什么可以帮您的吗？
에바: 소포를 부치러 왔는데요. 我来寄包裹。    移動目的+는데요
직원: 안에裡面 뭐가 있어요? 里面装了什么？
에바: 옷이 있어요. 衣服。
직원: 어디로 보내실 거예요? 您想寄到哪儿去？
에바: 프랑스로(France) 보낼 거예요. 비행기로 보내면 얼마예요? 我想寄到法国，空运的话多少钱？
직원: 사만천 원이에요. 일주일쯤 걸려요. 41000韩元，大约需要1个星期。
에바 :그럼 비행기로 보내 주세요. 那就走空运吧。",2.5
1063,Noun,Bank,걸리다,"用幾耐時間 (for time only) Take how long 
 只可用於時間",2.5
1064,Noun,Time,일주일, 1周 one week,2.5
1065,Noun,Bank,요금,cost 費用,2.5
1066,Noun,Time,한번 ,Try,2.5
1067,Noun,Time,한  번 ,once,2.5
1068,Verb,V - Come for,V-(으)러 가다/오다,"지금 저는 중국 베이징에 있어요. 여행하러 왔어요.
여기는 경치도 아름답고 맛있는 음식도 정말 많아요.
오늘은 베이징 동물원에 갔어요. 거기에서 휴대폰으로
귀여운 판다 사진을 많이 찍었어요.
내일은 자금성에 갈 거예요.
저는 26일에 한국에 가요. 서울에 가면 만나요.
안녕히 계세요.",2.5
1069,Noun,City,베이징,Beijing,2.5
1070,Noun,Travel,동물원,Zoo,2.5
1071,Noun,Animals,판다,Panda,2.5
1072,Noun,Travel,버스 ,Bus,2.6
1073,Noun,Travel,지하철,Subway,2.6
1074,Noun,Travel,택시,Taxi,2.6
1075,Noun,Travel,기차 ,Train 火车,2.6
1076,Noun,Travel,비행기 ,Plane,2.6
1077,Noun,Travel,배,Ferry 船,2.6
1078,Noun,Travel,갈다 换,Change,2.6
1079,Noun,Dress,갈아입다 換衫,Change and wear,2.6
1080,Noun,Travel,갈아타다 换乘,Change and take,2.6
1081,Noun,Travel,타다 乘坐， 乘,Take 택시를 타요.,2.6
1082,Noun,Travel,내리다 ,Get off 下（车，船） 落雪可用 Get snow,2.6
1083,Noun,Travel,걸어서 가다 ,Walk by foot 步行去 （用脚）,2.6
1084,Noun,Travel,걸다,Walk,2.6
1085,Noun,Irregular Word,“르”的不规则变化,"A 인사동에 어떻게 가요?  怎么去仁寺洞呢？
B 지하철을 타세요, 퇴근 시간에는지하철이 더 빨라요.  请乘地铁，下班时间坐地铁更快一些。",2.6
1086,Noun,Irregular Word,“르”的不规则变化,"뭘 도와드릴까요?
냉면 좀 잘라 주세요.  (냉면을 자르다)",2.6
1087,Noun,Irregular Word,“르”的不规则变化,"시간이 있으면 뭐 해요?
노래을 불렀요  (노래를 부르다)",2.6
1088,Noun,Irregular Word,“르”的不规则变化,"어제 뭐 했어요?
머리를 잘랐어요  (머리를 자르다)",2.6
1089,Noun,Irregular Word,“르”的不规则变化,"왜 택시를 타요?
택시가 빨락요.  (택시가 빠르다)",2.6
1090,Noun,Irregular Word,“르”的不规则变化,"에릭 씨 전화번호 알아요?
몰랄요  (모르다)",2.6
1091,Noun,Irregular Word,“르”的不规则变化,"동생하고 성격이 비슷해요? 性格 相似 
성격이 달라요  (성격이 다르다) 不同  ",2.6
1092,Noun,Irregular Word,“르”的不规则变化,"피자 좀 더 드릴까요?
배불어요 (배부르다)",2.6
1093,Noun,Feelings,성격,Character 性格,2.6
1094,Noun,Feelings,비슷하다 ,相似 Similar,2.6
1095,Adjective,Feelings,아프다,痛  ache  아파,2.6
1096,Noun,Irregular Word,“르”的不规则变化,"“르”的不规则变化
当以“르”结尾的动词或形容词词干后接以“-O／어／여”开头的语尾时，“＿”脱落，并在前一音节下面添加收音“2”，这类词有“빠르다（快）、다르다（不同）、자르다（剪）、모르다（不知道）、부르다（叫； 饱）、배부르다（肚子饱）”等。",2.6
1097,Noun,Irregular Word,“르”的不规则变化,动词或形容词  -아요/어요/여요  -았어요/었어요/였어요  -고     -(으)면,2.6
1098,Noun,Irregular Word,“르”的不规则变化,빠르다  빨라요 빨랐어요 빠르고 빠르면 Fast Quick,2.6
1099,Noun,Irregular Word,“르”的不规则变化,다르다 달라요 달랐어요 다르고 다르면 Different,2.6
1100,Noun,Irregular Word,“르”的不规则变化,자르다 잘라요 잘랐어요 자르고 자르면 Cut,2.6
1101,Noun,Irregular Word,“르”的不规则变化,모르다 몰라요 몰랐어요 모르고 모르면 Don’t know,2.6
1102,Noun,Irregular Word,“르”的不规则变化,부르다 불러요 불렀어요 부르고 부르면 Sing 노래를 부르다 唱歌,2.6
1103,Noun,Irregular Word,“르”的不规则变化,Tummy full  肚子饱 배불어요 (배부르다),2.6
1104,Noun,Irregular Word,“르”的不规则变化,"지하철을 타는 게 더 빨라요. 乘地铁更快。
저하고 형은 성격이 달라요. 哥哥和我的性格不同。
어제 머리를 잘랐어요. 昨天剪头发了。

A： 김 선생님 전화번호 알아요？ 您知道金老师的电话号码吗？
B： 아니요. 저도 몰라요. 不，我也不知道。

에밀리 씨는 노래를 잘 불러요. 艾米莉唱歌唱得很好。
점심에 밥을 너무 많이 먹었어요. 지금도 배불러요. 午饭吃得太多了，现在还很饱。",2.6
